site,date,REG,DOY,WY,DOWY,M_DAY,lev_avg,lev_CV,temp_avg,temp_min,temp_max,temp_CV,lev_7_avg,temp_7_avg,temp_7_max,temp_7_min,temp_30_max,temp_30_min,days_no_ppt,obs_strt,missData,totalEM,Q_cfs,Q_CV,Q_min,Q_max,Q_7_cfs,Q_7_CV,len_km,EM_per_km,OVIPOSITION
NFA,2014-03-12,U,71,2014,163,12,1.5849614583333334,1.8655637258132374,7.172989583333333,6.3375,8.2425,8.654545673444744,1.9563558035714284,7.82720982142857,8.954958333333334,7.172989583333333,8.954958333333334,6.4621354166666665,2,NA,NA,NA,814.6875,7.032171798331604,733,912.25,1396.6860119047617,12.827376010546974,0.57,NA,0
NFA,2014-03-13,U,72,2014,164,13,1.5097833333333333,1.2344803065667176,7.265177083333334,6.351,8.411,9.64618612704672,1.7853447916666663,7.703331845238095,8.954958333333334,7.172989583333333,8.954958333333334,6.4621354166666665,0,NA,NA,NA,682.5520833333334,3.940347251930286,641.75,720.5,1178.1815476190475,7.425610753651541,0.57,NA,0
NFA,2014-03-14,U,73,2014,165,14,1.465153125,0.7634154598459069,7.70290625,6.70325,8.93275,10.55799276431611,1.6789290178571423,7.7757499999999995,8.954958333333334,7.172989583333333,8.954958333333334,6.542,1,NA,NA,NA,611.625,3.3656552381342983,584.75,644.25,942.5208333333331,5.072599952159259,0.57,NA,0
NFA,2014-03-15,U,74,2014,166,15,1.4345458333333334,0.7062748597105176,8.382666666666667,7.292,9.68225,10.29596293031581,1.6096877976190473,7.922683035714285,8.954958333333334,7.172989583333333,8.954958333333334,6.542,2,NA,NA,NA,564.03125,2.97945160756728,543,591.5,818.6324404761903,4.206712573722563,0.57,NA,0
NFA,2014-03-16,U,75,2014,167,16,1.4179041666666667,0.92056760152502215,9.0971875,8.03025,10.4355,9.496525659332567,1.558284226190476,8.052065476190476,9.0971875,7.172989583333333,9.0971875,6.542,3,NA,NA,NA,530.9375,2.5165398191579276,514.75,551,737.799107142857,3.756001418391434,0.57,NA,0
NFA,2014-03-17,U,76,2014,168,17,1.4236208333333333,1.5352633491310719,9.31359375,8.388,10.52,7.444920612669793,1.509391220238095,8.103299107142856,9.31359375,7.172989583333333,9.31359375,6.542,4,NA,NA,NA,518.3645833333334,2.149003176789036,500,534,676.2708333333331,3.6373696857982236,0.57,NA,0
NFA,2014-03-18,U,77,2014,169,18,1.38724375,0.8027627472981205,8.7724375,7.679,9.927,8.176577091129943,1.4604589285714284,8.24385119047619,9.31359375,7.172989583333333,9.31359375,6.542,5,NA,NA,NA,514.5416666666666,3.7817192921404112,492,543,605.2485119047617,3.6806983120072685,0.57,NA,0
NFA,2014-03-19,U,78,2014,170,19,1.3440666666666667,0.6050708476376592,8.590041666666666,7.48325,9.81625,9.116367122244855,1.4260453869047616,8.446287202380953,9.31359375,7.265177083333334,9.31359375,6.542,6,NA,NA,NA,472.1458333333333,3.949019161736426,445,498,556.313988095238,3.2402479353508142,0.57,NA,0
NFA,2014-03-20,U,79,2014,171,20,1.3234604166666666,0.454113271077179,8.982302083333334,7.87375,10.426,10.519169934643196,1.3994278273809522,8.691590773809525,9.31359375,7.70290625,9.31359375,6.602333333333333,7,NA,NA,NA,429.2604166666667,2.6465432970710574,409.25,443,520.1294642857141,3.0554187989423527,0.57,NA,0
NFA,2014-03-21,U,80,2014,172,21,1.312234375,0.5267882353600247,9.270395833333334,8.27025,10.53225,8.694308108238571,1.3775822916666665,8.915517857142857,9.31359375,8.382666666666667,9.31359375,6.602333333333333,8,NA,NA,NA,408.8229166666667,2.625972304041261,390,421,491.15773809523796,2.9497498083576335,0.57,NA,0
NFA,2014-03-22,U,81,2014,173,22,1.2978177083333333,0.5186991000817999,9.278458333333333,8.14,10.57175,8.944245272644864,1.3580497023809521,9.043488095238095,9.31359375,8.590041666666666,9.31359375,6.602333333333333,9,NA,NA,NA,394.90625,2.7226971042637813,377,409.25,466.9970238095237,2.9130705935999903,0.57,NA,0
NFA,2014-03-23,U,82,2014,174,23,1.2807197916666666,0.39882424538885936,9.376583333333333,8.1135,10.7925,10.213212839867316,1.338451934523809,9.083401785714285,9.376583333333333,8.590041666666666,9.376583333333333,6.651114583333333,10,NA,NA,NA,381.96875,3.055562373081324,360.75,396,445.7157738095237,2.990073815589047,0.57,NA,0
NFA,2014-03-24,U,83,2014,175,24,1.2709187499999999,0.505808858315928,9.76940625,8.4335,11.252,10.281833070380967,1.3166373511904759,9.148517857142858,9.76940625,8.590041666666666,9.76940625,6.93340625,11,NA,NA,NA,366.6458333333333,2.321530220052576,351,377,424.0416666666665,3.0147205360552674,0.57,NA,0
NFA,2014-03-25,U,84,2014,176,25,1.2724333333333333,0.8280733993012405,9.50603125,8.8545,10.05925,3.9657559191770804,1.3002358630952375,9.253316964285714,9.76940625,8.590041666666666,9.76940625,6.9852083333333335,0,NA,NA,NA,358.8541666666667,1.7132433731187682,349.25,366,401.80059523809507,2.7192239761950323,0.57,NA,0
NFA,2014-03-26,U,85,2014,177,26,1.3135364583333333,1.680867894433887,8.987927083333334,8.57425,9.364,1.937766781545745,1.2958744047619046,9.3101577380952385,9.76940625,8.982302083333334,9.76940625,6.9852083333333335,0,NA,NA,NA,383.8125,4.0346029273030775,359,421,389.1815476190474,2.73145022841884,0.57,NA,0
NFA,2014-03-27,U,86,2014,178,27,1.387415625,1.1294949271678656,8.32753125,7.9895,8.763,2.9586322699754737,1.3050108630952377,9.216619047619048,9.76940625,8.32753125,9.76940625,6.9852083333333335,0,NA,NA,NA,495.5625,8.634583353196533,427,557.75,398.6532738095237,3.5868845221510504,0.57,NA,0
NFA,2014-03-28,U,87,2014,179,28,1.350315625,1.4406553604514138,8.2671875,7.67575,8.98425,5.793134383615321,1.3104510416666664,9.073303571428571,9.76940625,8.2671875,9.76940625,6.9852083333333335,1,NA,NA,NA,511.375,3.321587425996543,479,543,413.3035714285713,3.6862581110018056,0.57,NA,0
NFA,2014-03-29,U,88,2014,180,29,1.8283864583333334,29.634173919425404,8.01971875,6.727,8.382,6.537524276921695,1.386246577380952,8.89348363095238,9.76940625,8.01971875,9.76940625,6.9852083333333335,0,NA,NA,NA,481.4270833333333,8.578545623561446,449,607.25,425.6636904761903,4.5228078994729,0.57,NA,0
NFA,2014-03-30,U,89,2014,181,30,2.0208270833333333,7.358838447363067,6.3835625,5.4065,7.01675,9.170471716363139,1.4919761904761901,8.465909226190476,9.76940625,6.3835625,9.76940625,6.3835625,0,NA,NA,NA,1788.1145833333333,29.076472259088458,662.75,2487.5,626.5416666666666,8.240080740331063,0.57,NA,0
NFA,2014-03-31,U,90,2014,182,31,1.8083416666666667,2.3249034496050003,6.812135416666667,6.184,7.12225,3.615615088656575,1.5687508928571425,8.043441964285714,9.50603125,6.3835625,9.76940625,6.3835625,0,NA,NA,NA,1245.7291666666667,8.272467321130954,1075,1452.5,752.1249999999999,9.090214611913687,0.57,NA,0
NFA,2014-04-01,U,91,2014,183,1,1.788128125,1.136231177850121,5.799125,5.425,6.09175,3.300498742541591,1.642421577380952,7.5138839285714285,8.987927083333334,5.799125,9.76940625,5.799125,0,NA,NA,NA,1189.5833333333333,5.227252709261683,1060,1245,870.8005952380952,9.59221594564839,0.57,NA,0
NFA,2014-04-02,U,92,2014,184,2,1.712475,2.0877210963409154,6.8883020833333335,5.9455,8.0565,12.067316704257987,1.6994127976190472,7.2139375,8.32753125,5.799125,9.76940625,5.799125,0,NA,NA,NA,1279.0625,4.3022690753470565,1162.5,1337.5,998.6934523809523,9.63045396679753,0.57,NA,0
NFA,2014-04-03,U,93,2014,185,3,1.6483489583333333,1.8122909901677084,7.366239583333333,6.62425,8.1295,6.594172470752798,1.7366889880952379,7.076610119047619,8.2671875,5.799125,9.76940625,5.799125,1,NA,NA,NA,1066.6354166666667,3.8393300027147212,990.25,1147.5,1080.2752976190475,8.945417773871556,0.57,NA,0
NFA,2014-04-04,U,94,2014,186,4,1.6265583333333333,1.0184139311818479,7.64534375,7.17875,8.336,4.850630692415292,1.776152232142857,6.987775297619047,8.01971875,5.799125,9.76940625,5.799125,2,NA,NA,NA,927.9791666666666,2.1318125586560948,909.5,976,1139.7901785714284,8.775449935680063,0.57,NA,0
NFA,2014-04-05,U,95,2014,187,5,1.5779802083333334,1.4629938494416306,7.939333333333333,6.65875,9.3,11.137347476842544,1.7403799107142854,6.976291666666667,7.939333333333333,5.799125,9.76940625,5.799125,0,NA,NA,NA,857.53125,2.9617275868220925,810.75,901.25,1193.5193452380952,7.973047359003013,0.57,NA,0
NFA,2014-04-06,U,96,2014,188,6,1.6216333333333333,1.7453908175950148,8.86865625,7.6165,10.3385,10.946660433841519,1.683352232142857,7.331305059523809,8.86865625,5.799125,9.76940625,5.799125,1,NA,NA,NA,798.1666666666666,3.4682192531844382,760.5,842.5,1052.0982142857142,4.314725501016725,0.57,NA,0
NFA,2014-04-07,U,97,2014,189,7,1.8093739583333333,3.567126757872699,9.486218749999999,8.46225,10.58275,7.3128664748138394,1.6834997023809521,7.713316964285714,9.486218749999999,5.799125,9.76940625,5.799125,2,NA,NA,NA,943.9375,14.393951676701501,803,1122.5,1008.9851190476189,5.1892232660982325,0.57,NA,0
NFA,2014-04-08,U,98,2014,190,8,1.944721875,4.662613628664802,9.791677083333333,8.88925,10.73025,5.740075850641904,1.7058702380952375,8.283681547619048,9.791677083333333,6.8883020833333335,9.791677083333333,5.799125,3,NA,NA,NA,1153.9895833333333,13.770480944544682,956.25,1370,1003.9002976190475,6.409684442567232,0.57,NA,0
NFA,2014-04-09,U,99,2014,191,9,2.026923958333333,4.9648268200466665,10.031020833333333,9.08375,11.00575,5.791447625167061,1.7507915178571423,8.732641369047618,10.031020833333333,7.366239583333333,10.031020833333333,5.799125,4,NA,NA,NA,1288.0208333333333,12.05599405061417,1085,1510,1005.1800595238094,7.517359439033962,0.57,NA,0
NFA,2014-04-10,U,100,2014,192,10,2.0397989583333334,5.67271810359917,10.032052083333333,9.00875,10.9245,5.6904047793213,1.806712946428571,9.113471726190475,10.032052083333333,7.64534375,10.032052083333333,5.799125,5,NA,NA,NA,1360.3125,10.888751242892893,1160,1577.5,1047.1339285714284,8.524419616202271,0.57,NA,0
NFA,2014-04-11,U,101,2014,193,11,1.9852510416666667,4.073231338770498,10.168947916666667,9.32875,10.8885,4.990269766564057,1.8579547619047614,9.473986607142857,10.168947916666667,7.939333333333333,10.168947916666667,5.799125,6,NA,NA,NA,1285.3125,6.253515018894974,1160,1400,1098.1815476190475,9.113234253379256,0.57,NA,0
NFA,2014-04-12,U,102,2014,194,12,1.9396625,3.9988145302645473,10.417114583333333,9.4255,11.46275,6.042038041764676,1.9096236607142854,9.827955357142857,10.417114583333333,8.86865625,10.417114583333333,5.799125,7,NA,NA,NA,1226.875,5.505309270154339,1120,1330,1150.9449404761904,9.476603065283863,0.57,NA,0
NFA,2014-04-13,U,103,2014,195,13,1.8843822916666666,4.571894663408249,10.51490625,9.52825,11.6455,5.971889788069667,1.9471592261904758,10.063133928571428,10.51490625,9.486218749999999,10.51490625,5.799125,8,NA,NA,NA,1149.0625,5.32113371953146,1052.5,1240,1201.0729166666665,9.741305131904864,0.57,NA,0
NFA,2014-04-14,U,104,2014,196,14,1.7324708333333334,2.7242881863768806,10.106270833333333,8.8355,11.3175,7.901230746469202,1.93617306547619,10.151712797619046,10.51490625,9.791677083333333,10.51490625,5.799125,9,NA,NA,NA,988.2291666666666,5.895455234389344,917.75,1117.5,1207.4002976190475,8.527234211574557,0.57,NA,0
NFA,2014-04-15,U,105,2014,197,15,1.7011583333333333,2.442891682172391,10.977979166666668,9.9105,12.2845,7.530886204408564,1.9013782738095235,10.321184523809523,10.977979166666668,10.031020833333333,10.977979166666668,5.799125,10,NA,NA,NA,867.375,3.43654326232342,819,906.75,1166.455357142857,7.050957399828662,0.57,NA,0
NFA,2014-04-16,U,106,2014,198,16,1.6808812499999999,2.4833531583348,11.230135416666666,10.1155,12.48175,6.756266832283781,1.8519436011904757,10.492486607142856,11.230135416666666,10.032052083333333,11.230135416666666,5.799125,11,NA,NA,NA,838.8125,3.5738298811314007,788,871,1102.282738095238,5.839219661331124,0.57,NA,0
NFA,2014-04-17,U,107,2014,199,17,1.6713197916666667,1.9905301486733802,11.839833333333333,10.64725,13.28425,7.790249813505789,1.7993037202380948,10.750741071428573,11.839833333333333,10.106270833333333,11.839833333333333,5.799125,12,NA,NA,NA,810.2395833333334,3.898525185844832,758,847.5,1023.7008928571428,4.840615938895687,0.57,NA,0
NFA,2014-04-18,U,108,2014,200,18,1.7056666666666667,3.8032754062867844,12.275635416666667,11.1855,13.4495,5.840889489192534,1.7593630952380948,11.051696428571429,12.275635416666667,10.106270833333333,12.275635416666667,5.799125,13,NA,NA,NA,839.0208333333334,7.52353328774049,758,931.5,959.9449404761903,5.022047120159331,0.57,NA,0
NFA,2014-04-19,U,109,2014,201,19,1.6477114583333334,2.791323614932448,12.215739583333333,11.2065,13.51275,5.883163986958414,1.7176558035714282,11.308642857142857,12.275635416666667,10.106270833333333,12.275635416666667,5.799125,14,NA,NA,NA,805.1145833333334,4.019196998675219,758,873.75,899.6934523809523,4.809745367090886,0.57,NA,0
NFA,2014-04-20,U,110,2014,202,20,1.5938333333333334,2.7867738518854015,11.52390625,10.37125,12.73525,6.19437037661663,1.676148809523809,11.452785714285714,12.275635416666667,10.106270833333333,12.275635416666667,5.799125,15,NA,NA,NA,743.1041666666666,3.2970091789435165,708,795.5,841.6994047619046,4.520584718435465,0.57,NA,0
NFA,2014-04-21,U,111,2014,203,21,1.5345947916666667,1.6804828520422528,11.086135416666666,10.572,11.42475,2.4962449230359,1.6478808035714283,11.59276636904762,12.275635416666667,10.977979166666668,12.275635416666667,5.799125,16,NA,NA,NA,665.6770833333334,4.041730332798817,629.75,720.5,795.6205357142856,4.255766875351105,0.57,NA,0
NFA,2014-04-22,U,112,2014,204,22,1.5127552083333333,0.5744294545945555,10.730770833333333,10.015,11.554,4.207280860169387,1.620966071428571,11.557450892857142,12.275635416666667,10.730770833333333,12.275635416666667,5.799125,0,NA,NA,NA,619.2604166666666,2.873926115118874,596,657.75,760.1755952380952,4.175392997179027,0.57,NA,0
NFA,2014-04-23,U,113,2014,205,23,1.45619375,1.7779922778995294,10.186614583333334,8.97075,11.54625,8.048577854301493,1.5888678571428567,11.408376488095238,12.275635416666667,10.186614583333334,12.275635416666667,5.799125,0,NA,NA,NA,601.625,3.1231648441880386,566.75,623,726.2916666666666,4.111012277615689,0.57,NA,0
NFA,2014-04-24,U,114,2014,206,24,1.4250291666666668,1.092756480092162,10.46065625,9.50975,11.63925,6.9397242368010525,1.5536834821428567,11.21135119047619,12.275635416666667,10.186614583333334,12.275635416666667,5.799125,0,NA,NA,NA,535.84375,2.4139105641112573,523,562.25,687.0922619047617,3.898924474510893,0.57,NA,0
NFA,2014-04-25,U,115,2014,207,25,1.59816875,7.804394804732382,9.555125,8.006,10.575,8.964406901443349,1.5383266369047615,10.822706845238097,12.215739583333333,9.555125,12.275635416666667,5.799125,0,NA,NA,NA,567.375,13.881542725635859,517,795.75,648.2857142857141,4.807211537067374,0.57,NA,0
NFA,2014-04-26,U,116,2014,208,26,1.5736604166666666,3.0565647917556302,7.957145833333334,6.96325,8.96975,8.550250592546359,1.527747916666666,10.21433630952381,11.52390625,7.957145833333334,12.275635416666667,5.799125,0,NA,NA,NA,869.8541666666666,7.080393463795859,745.5,928.75,657.534226190476,5.244525317798894,0.57,NA,0
NFA,2014-04-27,U,117,2014,209,27,1.529371875,2.1237645997331267,8.63784375,8.09075,9.38025,5.259157622661694,1.5185391369047616,9.802041666666668,11.086135416666666,7.957145833333334,12.275635416666667,5.799125,1,NA,NA,NA,697.71875,2.2725579973143217,676.75,735.5,651.0505952380952,5.098175148994723,0.57,NA,0
NFA,2014-04-28,U,118,2014,210,28,1.5251864583333334,2.10853536320069,9.489885416666667,7.94025,11.27675,12.481953288731185,1.5171950892857138,9.574005952380952,10.730770833333333,7.957145833333334,12.275635416666667,5.799125,0,NA,NA,NA,650.4791666666666,3.159357071315103,618.5,676.75,648.8794642857141,4.972121825925621,0.57,NA,0
NFA,2014-04-29,U,119,2014,211,29,1.5650458333333332,2.731967889948281,10.7325,9.27925,12.4415,10.053441364602454,1.5246651785714282,9.574252976190477,10.7325,7.957145833333334,12.275635416666667,5.799125,1,NA,NA,NA,664.125,6.210282368120848,611.75,728,655.2886904761903,5.448744147783046,0.57,NA,0
NFA,2014-04-30,U,120,2014,212,30,1.6116604166666666,3.8659976761588566,11.668833333333334,10.24475,13.27875,8.965384612269425,1.546874702380952,9.785998511904763,11.668833333333334,7.957145833333334,12.275635416666667,5.799125,2,NA,NA,NA,717.25,8.8118092512708,632,803,671.8065476190475,6.261407634509155,0.57,NA,0
NFA,2014-05-01,U,121,2014,213,1,1.5382833333333334,2.2532953675407876,12.291645833333334,11.07725,13.621,6.601924998068179,1.5630538690476186,10.047568452380952,12.291645833333334,7.957145833333334,12.291645833333334,6.8883020833333335,3,NA,NA,NA,684.3854166666666,4.638079139517399,644.25,758,693.0267857142856,6.579146002424317,0.57,NA,0
NFA,2014-05-02,U,122,2014,214,2,1.5158333333333334,2.384535354284005,12.590375,11.40975,13.9275,6.564663784897264,1.551291666666666,10.481175595238096,12.590375,7.957145833333334,12.590375,7.366239583333333,4,NA,NA,NA,633.6145833333334,3.786683153621527,593.75,670,702.4895833333331,5.1370232064222705,0.57,NA,0
NFA,2014-05-03,U,123,2014,215,3,1.49276875,2.2883022357833305,12.811697916666667,11.523,14.29725,7.010372493430157,1.5397357142857138,11.174683035714285,12.811697916666667,8.63784375,12.811697916666667,7.64534375,5,NA,NA,NA,606.7916666666666,3.7757508173523817,569,644.25,664.909226190476,4.664931399787489,0.57,NA,0
NFA,2014-05-04,U,124,2014,216,4,1.47494375,2.2333217838548185,12.66659375,11.835,13.651,4.53847893189385,1.5319602678571425,11.75021875,12.811697916666667,9.489885416666667,12.811697916666667,7.939333333333333,6,NA,NA,NA,583.34375,3.6535027722105617,551,616.25,648.5699404761903,4.8622092247726645,0.57,NA,0
NFA,2014-05-05,U,125,2014,217,5,1.448175,1.6696286415491912,12.4106875,11.768,13.29475,4.369222090875286,1.5209586309523806,12.167476190476192,12.811697916666667,10.7325,12.811697916666667,7.957145833333334,0,NA,NA,NA,560.2916666666666,3.530769042455754,529.5,598.25,635.6860119047617,4.915268077792758,0.57,NA,0
NFA,2014-05-06,U,126,2014,218,6,1.4191375,0.9998546326291127,11.88503125,11.0185,13.096,5.676137590044388,1.500114583333333,12.332123511904763,12.811697916666667,11.668833333333334,12.811697916666667,7.957145833333334,0,NA,NA,NA,539.90625,2.7141991201501554,523,571.25,617.940476190476,4.415827613796945,0.57,NA,0
NFA,2014-05-07,U,127,2014,219,7,1.373065625,1.2341106699615214,11.706635416666666,10.33075,13.31575,8.556065260003896,1.4660296130952377,12.33752380952381,12.811697916666667,11.706635416666666,12.811697916666667,7.957145833333334,1,2014-05-08,N,31,502.625,3.305882453961991,479,529.5,587.2797619047617,3.629266642752829,0.57,54.385964912280706,1
NFA,2014-05-08,U,128,2014,220,8,1.3445159090909091,0.5165026780117624,11.228022727272727,11.13,11.493,1.0445126037984962,1.438348552489177,12.185577651515151,12.811697916666667,11.228022727272727,12.811697916666667,7.957145833333334,0,NA,NA,NA,457,3.070245411706586,439,479,554.7961309523808,3.405290395922713,0.57,NA,0
NFA,2014-05-09,U,129,2014,221,9,NA,NA,16.275050843424534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456.4479166666667,7.380254267505301,435,582.5,529.486607142857,3.9186576979061094,0.57,NA,0
NFA,2014-05-10,U,130,2014,222,10,NA,NA,10.893710401518565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707.90625,6.489901038838962,630,778,543.9315476190475,4.306393443832763,0.57,NA,0
NFA,2014-05-11,U,131,2014,223,11,NA,NA,10.846597010192493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561.2708333333334,5.693245993508985,516.75,630,540.7782738095237,4.597785332589681,0.57,NA,0
NFA,2014-05-12,U,132,2014,224,12,NA,NA,11.041198537439843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481.3958333333333,5.0556609041220515,449,521,529.5074404761904,4.815627027113438,0.57,NA,0
NFA,2014-05-13,U,133,2014,225,13,NA,NA,11.432030967405945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434.1666666666667,3.304873818187255,413,459,514.4017857142856,4.900009126833024,0.57,NA,0
NFA,2014-05-14,U,134,2014,226,14,NA,NA,11.973610284236134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413.5520833333333,3.6000704360475715,388,435,501.6770833333332,4.942035981416678,0.57,NA,0
NFA,2014-05-15,U,135,2014,227,15,NA,NA,12.620452472075739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.5416666666667,3.5387199758208867,386.25,427,494.75446428571416,5.008960919147293,0.57,NA,0
NFA,2014-05-16,U,136,2014,228,16,NA,NA,13.327073515070092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.9375,3.755192257993411,388,437,488.82440476190465,4.491094917788451,0.57,NA,0
NFA,2014-05-17,U,137,2014,229,17,NA,NA,14.047989397364528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.0520833333333,5.352836336295043,365.75,435,444.845238095238,4.32865710313932,0.57,NA,0
NFA,2014-05-18,U,138,2014,230,18,NA,NA,14.737716103104376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.90625,5.7312855895821455,333.5,405.5,417.9360119047618,4.3340913311497715,0.57,NA,0
NFA,2014-05-19,U,139,2014,231,19,NA,NA,15.350769616434969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344.7291666666667,4.854904615783942,321.25,367.75,398.4122023809523,4.305411861387184,0.57,NA,0
NFA,2014-05-20,U,140,2014,232,20,NA,NA,15.841665921501637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.2395833333333,4.6195820052220284,305.5,349.25,382.7083333333332,4.493227316677866,0.57,NA,0
NFA,2014-05-21,U,141,2014,233,21,NA,NA,16.164921002449717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.3958333333333,4.482406508460144,310.75,360.75,370.1145833333332,4.619275327022519,0.57,NA,0
NFA,2014-05-22,U,142,2014,234,22,1.0442392857142857,1.130980196469915,16.126571428571427,13.98675,17.305,6.125443002804757,1.3709779742578845,12.6907485698825,16.126571428571427,11.228022727272727,16.126571428571427,7.957145833333334,1,NA,NA,NA,331.65625,6.324471476090935,300.25,362.5,359.1309523809523,5.017239827061098,0.57,NA,0
NFA,2014-05-23,U,143,2014,235,23,1.0422114583333333,1.4826951849366243,16.121958333333332,14.05275,18.2395,9.856077444369783,1.3066126468769321,13.163642915120594,16.126571428571427,11.228022727272727,16.126571428571427,7.957145833333334,2,NA,NA,NA,296.6979166666667,3.6463546194520804,277.75,310.75,342.2395833333332,5.001691592983765,0.57,NA,0
NFA,2014-05-24,U,144,2014,236,24,1.0300427083333334,1.4894607724837867,17.434083333333334,15.45225,19.494,8.476998477875773,1.2430553552102654,13.844712855596784,17.434083333333334,11.228022727272727,17.434083333333334,7.957145833333334,3,NA,NA,NA,288.1666666666667,5.78507917030674,261.5,307.25,326.2559523809523,5.06344056927115,0.57,NA,0
NFA,2014-05-25,U,145,2014,237,25,1.0306770833333334,1.7447340938969729,18.293979166666666,16.35925,20.29125,7.767836043859708,1.183412795686456,14.685183093692022,18.293979166666666,11.228022727272727,18.293979166666666,7.957145833333334,4,NA,NA,NA,280.71875,4.81577011196613,255,296.75,313.08630952380946,4.932652643897433,0.57,NA,0
NFA,2014-05-26,U,146,2014,238,26,1.024375,1.9193789164240949,18.56996875,16.68925,20.421,6.904536505684419,1.127018152829313,15.640174165120595,18.56996875,11.228022727272727,18.56996875,7.957145833333334,5,NA,NA,NA,279.1145833333333,5.371473847349497,254.75,296.75,303.71279761904754,5.006448248406798,0.57,NA,0
NFA,2014-05-27,U,147,2014,239,27,1.0048239583333334,1.6714217955161748,18.310625,16.53725,20.02025,6.280432617394024,1.0744122004483607,16.583601248453927,18.56996875,11.228022727272727,18.56996875,7.957145833333334,6,NA,NA,NA,268.59375,6.951567213184172,242,295,295.7633928571427,5.33958899240139,0.57,NA,0
NFA,2014-05-28,U,148,2014,240,28,0.984765625,1.1313753583408395,17.5485625,15.814,19.17025,6.269723159804584,1.023019302721088,17.48653550170068,18.56996875,16.121958333333332,18.56996875,7.957145833333334,7,NA,NA,NA,247.96875,6.0487338103723545,221,264.5,284.70238095238085,5.563350035531706,0.57,NA,0
NFA,2014-05-29,U,149,2014,241,29,0.9585635416666667,0.7402702741253113,16.984041666666666,14.9165,18.807,7.794783822972338,1.0107799107142852,17.60903125,18.56996875,16.121958333333332,18.56996875,7.957145833333334,8,NA,NA,NA,228.875,5.473925022004976,207.5,242,270.0193452380951,5.441843399233712,0.57,NA,0
NFA,2014-05-30,U,150,2014,242,30,0.9370166666666667,0.5316436164058851,17.111489583333334,15.40275,18.71225,6.677343239680139,0.9957520833333329,17.75039285714286,18.56996875,16.984041666666666,18.56996875,7.957145833333334,9,NA,NA,NA,203.625,3.6343405560163444,189.5,212,256.72321428571416,5.4401271044571775,0.57,NA,0
NFA,2014-05-31,U,151,2014,243,31,0.9272041666666666,0.6210859386242786,17.212135416666666,15.18625,19.04075,7.846915890657962,0.9810608630952375,17.71868601190476,18.56996875,16.984041666666666,18.56996875,7.957145833333334,10,NA,NA,NA,190.28125,2.4436811564251952,181.25,195.5,242.73958333333323,4.9627845310455285,0.57,NA,0
NFA,2014-06-01,U,152,2014,244,1,0.9203104166666667,0.5464498411865146,17.49034375,15.3555,19.3945,8.15339160826556,0.9652941964285711,17.603880952380955,18.56996875,16.984041666666666,18.56996875,7.957145833333334,11,NA,NA,NA,183.4375,3.035836393759522,171,189.5,228.84226190476178,4.708508285587442,0.57,NA,0
NFA,2014-06-02,U,153,2014,245,2,0.90759375,0.49224289860817794,18.067447916666666,16.06175,19.92025,7.4899334448172965,0.9486111607142852,17.53209226190476,18.310625,16.984041666666666,18.56996875,7.957145833333334,12,NA,NA,NA,174.52083333333334,3.9227992722212317,164.75,183,213.9002976190475,4.501554774854832,0.57,NA,0
NFA,2014-06-03,U,154,2014,246,3,0.9016885416666667,0.6079068093649792,18.632427083333333,16.62425,20.502,7.3681988641331575,0.9338775297619043,17.578063988095238,18.632427083333333,16.984041666666666,18.632427083333333,7.957145833333334,13,NA,NA,NA,166.52083333333334,1.6102331262900178,161,171,199.3184523809523,3.7385070481556677,0.57,NA,0
NFA,2014-06-04,U,155,2014,247,4,0.8938447916666666,0.4325995796540943,19.238020833333334,17.1815,21.13625,7.293777020439195,0.9208888392857137,17.81941517857143,19.238020833333334,16.984041666666666,19.238020833333334,7.957145833333334,14,NA,NA,NA,163.875,2.0168630637701455,159.5,169.75,187.30505952380943,3.1625255129267806,0.57,NA,0
NFA,2014-06-05,U,156,2014,248,5,0.88524375,0.3897394071482848,20.0484375,18.018,21.9635,7.0496864069514515,0.9104145833333329,18.25718601190476,20.0484375,17.111489583333334,20.0484375,7.957145833333334,15,NA,NA,NA,159.65625,1.8072072855049106,153.75,163.5,177.41666666666657,2.6387086934267714,0.57,NA,0
