Date,site,air.7,baro.7,airmin.7,airmax.7,ppt_in,days_wo_ppt,ppt2_in,days_wo_ppt2,level.avg,temp.avg,level.max,temp.max,level.min,temp.min,level.avg.7,temp.avg.7,level.max.7,temp.max.7,level.min.7,temp.min.7,level.7dL
8/5/2013,nfy,19.08488613,27.57868789,9.571428571,28.85714286,0,26,,,0.503604167,19.62552083,0.513,21.68,0.4935,17.8625,0.503626488,19.81927083,0.51325,21.77678571,0.49325,18.09321429,-0.509796567
8/6/2013,nfy,18.89855072,27.5761413,9.571428571,28.42857143,0,27,,,0.50221875,19.80239583,0.51175,21.855,0.48925,18.005,0.500645833,19.72577381,0.511571429,21.6525,0.4895,18.03035714,-0.572640797
8/7/2013,nfy,18.65010352,27.58272515,9.571428571,28,0,28,,,0.499895833,19.8646875,0.5075,21.735,0.4905,18.17,0.498397321,19.64142857,0.509714286,21.56642857,0.487464286,17.97107143,-0.445101009
8/8/2013,nfy,18.41718427,27.58520963,9.428571429,27.71428571,0,29,,,0.509114583,20.13427083,0.5165,22.0175,0.49875,18.675,0.499287202,19.54852679,0.511071429,21.45321429,0.488642857,17.89892857,0.208660156
8/9/2013,nfy,18.11878882,27.58562629,9.285714286,27.42857143,0,30,,,0.493833333,19.52572917,0.5095,21.1325,0.48125,18.0375,0.498630952,19.43702381,0.5115,21.34642857,0.487714286,17.78964286,-0.099161646
8/10/2013,nfy,18.00569358,27.58836439,9.142857143,27.42857143,0,31,,,0.481291667,19.00322917,0.50025,20.975,0.47,17.33,0.497815476,19.30645833,0.511178571,21.20428571,0.487071429,17.68107143,-0.131431812
8/11/2013,nfy,18.01759835,27.58347261,8.571428571,27.85714286,0,32,,,0.505052083,18.88385417,0.519,20.7775,0.49725,17.2125,0.497392857,19.17769345,0.511071429,21.10857143,0.486142857,17.5475,-0.053067834
8/12/2013,nfy,18.38069358,27.58281785,8.571428571,28.71428571,0,33,,,0.499010417,18.845,0.516,20.9325,0.487,17.0975,0.494538691,19.00720238,0.508964286,20.97821429,0.48275,17.33321429,-0.540806012
8/13/2013,nfy,18.83385093,27.59314653,8.857142857,29.57142857,0,34,,,0.496510417,18.8884375,0.5095,20.86,0.48475,17.245,0.493248512,18.92547619,0.507214286,20.98821429,0.481428571,17.20607143,-0.238574942
8/14/2013,nfy,19.30797102,27.58914032,9.142857143,30.28571429,0,35,,,0.4969375,18.96333333,0.50675,21.065,0.484,17.235,0.494816964,18.9160119,0.50725,21.00464286,0.482857143,17.17642857,0.34431545
8/15/2013,nfy,19.9396998,27.57701299,9.714285714,31.14285714,0,36,,,0.489135417,18.94083333,0.50175,21.105,0.475,17.175,0.490971726,18.97008928,0.504071429,21.08357143,0.477464286,17.2225,-0.771152154
8/16/2013,nfy,20.39880953,27.56957251,10.57142857,31.28571429,0,37,,,0.484802083,18.95364583,0.49725,21.2025,0.472,17.1475,0.485321429,19.09813988,0.497178571,21.19964286,0.472214286,17.34928571,-1.158293152
8/17/2013,nfy,20.61190476,27.55690584,11.71428571,31.28571429,0,38,,,0.492270833,18.93697917,0.5005,21.09,0.48,17.1225,0.480895833,19.25206845,0.4925,21.19535714,0.467785714,17.60285714,-0.897900679
8/18/2013,nfy,20.71388889,27.55320833,12.16666667,31.33333333,0,39,,,0.478135417,19.26239583,0.49675,21.33,0.4595,17.535,0.478222222,19.30019097,0.490125,21.21708333,0.465083333,17.66416667,-1.061886947
8/19/2013,nfy,20.92333333,27.54876667,12.8,31.4,0,40,,,0.459458333,19.74135417,0.46775,21.745,0.45025,17.985,0.476039583,19.3720625,0.4878,21.2395,0.4631,17.762,-0.960257725
8/20/2013,nfy,21.14375,27.5341875,13.5,31.25,0,41,,,0.46553125,19.9659375,0.47675,20.83,0.45375,19.02,0.473848958,19.47666667,0.4854375,21.24875,0.460875,17.915625,-0.978842897
1/15/2011,yub,,,,,0,1,,,,,,,,,,,,,,,
1/16/2011,yub,,,,,0.04,0,,,,,,,,,,,,,,,
1/17/2011,yub,,,,,0,1,,,,,,,,,,,,,,,
1/18/2011,yub,,,,,0,2,,,,,,,,,,,,,,,
1/19/2011,yub,,,,,0,3,,,,,,,,,,,,,,,
1/20/2011,yub,,,,,0,4,,,,,,,,,,,,,,,
1/21/2011,yub,,,,,0,5,,,,,,,,,,,,,,,
1/22/2011,yub,,,,,0,6,,,,,,,,,,,,,,,
1/23/2011,yub,,,,,0,7,,,,,,,,,,,,,,,
1/24/2011,yub,,,,,0,8,,,,,,,,,,,,,,,
1/25/2011,yub,,,,,0,9,,,,,,,,,,,,,,,
1/26/2011,yub,,,,,0,10,,,,,,,,,,,,,,,
1/27/2011,yub,,,,,0,11,,,,,,,,,,,,,,,
1/28/2011,yub,,,,,0,12,,,,,,,,,,,,,,,
1/29/2011,yub,,,,,0,13,,,,,,,,,,,,,,,
1/30/2011,yub,,,,,1.04,0,,,,,,,,,,,,,,,
1/31/2011,yub,,,,,0.04,0,,,,,,,,,,,,,,,
2/1/2011,yub,,,,,0,1,,,,,,,,,,,,,,,
2/2/2011,yub,,,,,0,2,,,,,,,,,,,,,,,
2/3/2011,yub,,,,,0,3,,,,,,,,,,,,,,,
2/4/2011,yub,,,,,0.04,0,,,,,,,,,,,,,,,
2/5/2011,yub,,,,,0,1,,,,,,,,,,,,,,,
2/6/2011,yub,,,,,0,2,,,,,,,,,,,,,,,
2/7/2011,yub,,,,,0,3,,,,,,,,,,,,,,,
2/8/2011,yub,,,,,0,4,,,,,,,,,,,,,,,
2/9/2011,yub,,,,,0,5,,,,,,,,,,,,,,,
2/10/2011,yub,,,,,0,6,,,,,,,,,,,,,,,
2/11/2011,yub,,,,,0,7,,,,,,,,,,,,,,,
2/12/2011,yub,,,,,0,8,,,,,,,,,,,,,,,
2/13/2011,yub,,,,,0,9,,,,,,,,,,,,,,,
2/14/2011,yub,,,,,0.32,0,,,,,,,,,,,,,,,
2/15/2011,yub,,,,,0.8,0,,,,,,,,,,,,,,,
2/16/2011,yub,,,,,1.36,0,,,,,,,,,,,,,,,
2/17/2011,yub,,,,,0.44,0,,,,,,,,,,,,,,,
2/18/2011,yub,,,,,0,1,,,,,,,,,,,,,,,
2/19/2011,yub,,,,,0,2,,,,,,,,,,,,,,,
2/20/2011,yub,,,,,0,3,,,,,,,,,,,,,,,
2/21/2011,yub,,,,,0,4,,,,,,,,,,,,,,,
2/22/2011,yub,,,,,0,5,,,,,,,,,,,,,,,
2/23/2011,yub,,,,,0.04,0,,,,,,,,,,,,,,,
2/24/2011,yub,,,,,0.8,0,,,,,,,,,,,,,,,
2/25/2011,yub,,,,,1.2,0,,,,,,,,,,,,,,,
2/26/2011,yub,,,,,0.04,0,,,,,,,,,,,,,,,
2/27/2011,yub,,,,,0.04,0,,,,,,,,,,,,,,,
2/28/2011,yub,,,,,0,1,,,,,,,,,,,,,,,
3/1/2011,yub,,,,,0,2,,,,,,,,,,,,,,,
3/2/2011,yub,,,,,1.36,0,,,,,,,,,,,,,,,
3/3/2011,yub,,,,,0.48,0,,,,,,,,,,,,,,,
3/4/2011,yub,,,,,0,1,,,,,,,,,,,,,,,
3/5/2011,yub,,,,,0.28,0,,,,,,,,,,,,,,,
3/6/2011,yub,,,,,1.56,0,,,,,,,,,,,,,,,
3/7/2011,yub,,,,,0.2,0,,,,,,,,,,,,,,,
3/8/2011,yub,,,,,0,1,,,,,,,,,,,,,,,
3/9/2011,yub,,,,,0,2,,,,,,,,,,,,,,,
3/10/2011,yub,4.595238095,27.6625,1,9.25,0.52,0,,,,,,,,,,,,,,,
3/11/2011,yub,4.767857143,27.68525,1.4,9,0,1,,,,,,,,,,,,,,,
3/12/2011,yub,4.778769841,27.68416667,1.833333333,8.5,0,2,,,,,,,,,,,,,,,
3/13/2011,yub,4.518707483,27.68988095,1.428571429,8,1.2,0,,,,,,,,,,,,,,,
3/14/2011,yub,4.226190476,27.69976191,0.714285714,8.142857143,1.04,0,,,,,,,,,,,,,,,
3/15/2011,yub,3.482142857,27.69059524,0.285714286,6.714285714,2.76,0,,,,,,,,,,,,,,,
3/16/2011,yub,2.559523809,27.65565476,-0.142857143,5,1.48,0,,,,,,,,,,,,,,,
3/17/2011,yub,2.101190476,27.57922619,-0.142857143,4.285714286,0.08,0,,,,,,,,,,,,,,,
3/18/2011,yub,1.297619048,27.52315476,-0.857142857,3.285714286,1.08,0,,,,,,,,,,,,,,,
3/19/2011,yub,0.714285714,27.51380952,-1.714285714,3,0.76,0,,,,,,,,,,,,,,,
3/20/2011,yub,0.321428571,27.46922619,-1.714285714,2.571428571,0.6,0,,,,,,,,,,,,,,,
3/21/2011,yub,-0.232142857,27.4085119,-1.714285714,1.428571429,1,0,,,,,,,,,,,,,,,
3/22/2011,yub,-0.380952381,27.39922619,-1.714285714,1.285714286,0.24,0,,,,,,,,,,,,,,,
3/23/2011,yub,-0.285714286,27.40589286,-1.714285714,1.571428571,0.84,0,,,,,,,,,,,,,,,
3/24/2011,yub,-0.095238095,27.46392857,-1.714285714,2,0.96,0,,,,,,,,,,,,,,,
3/25/2011,yub,0.422619048,27.50529762,-1.428571429,3,1,0,,,,,,,,,,,,,,,
3/26/2011,yub,0.898809524,27.52988095,-1.285714286,4,1.12,0,,,,,,,,,,,,,,,
3/27/2011,yub,1.886904762,27.59017857,-1.142857143,5.857142857,0.84,0,,,,,,,,,,,,,,,
3/28/2011,yub,3.345238095,27.64916667,-0.857142857,8.285714286,0.48,0,,,,,,,,,,,,,,,
3/29/2011,yub,4.982142857,27.65130952,-0.285714286,10.85714286,0,1,,,,,,,,,,,,,,,
3/30/2011,yub,6.285714285,27.65005952,0.285714286,12.85714286,0,2,,,,,,,,,,,,,,,
3/31/2011,yub,7.083333333,27.65892857,0.142857143,14.42857143,0,3,,,,,,,,,,,,,,,
4/1/2011,yub,8.055124224,27.66360766,0.428571429,16.14285714,0,4,,,,,,,,,,,,,,,
4/2/2011,yub,8.7813147,27.63444099,0.857142857,16.85714286,0,5,,,,,,,,,,,,,,,
4/3/2011,yub,9.025362319,27.59229814,1,17.14285714,0,6,,,,,,,,,,,,,,,
4/4/2011,yub,7.959886129,27.5429529,0.714285714,15.71428571,0,7,,,,,,,,,,,,,,,
4/5/2011,yub,6.733695653,27.5214648,-0.142857143,14.14285714,0,8,,,,,,,,,,,,,,,
4/6/2011,yub,6.016563148,27.53662008,-1,13.28571429,0.04,0,,,,,,,,,,,,,,,
4/7/2011,yub,5.957039338,27.5631677,-1.142857143,13.14285714,0.68,0,,,,,,,,,,,,,,,
4/8/2011,yub,5.645486542,27.57378385,-1.285714286,12.57142857,0.08,0,,,,,,,,,,,,,,,
4/9/2011,yub,5.365724638,27.58068861,-1.714285714,12.57142857,0,1,,,,,,,,,,,,,,,
4/10/2011,yub,4.457857143,27.60658406,-1.857142857,10.85714286,0,2,,,,,,,,,,,,,,,
4/11/2011,yub,5.00547619,27.67866739,-1.714285714,11.71428571,0,3,,,,,,,,,,,,,,,
4/12/2011,yub,5.75547619,27.74616739,-0.714285714,12.42857143,0,4,,,,,,,,,,,,,,,
4/13/2011,yub,6.865465839,27.76333354,0.142857143,13.85714286,0.28,0,,,,,,,,,,,,,,,
4/14/2011,yub,7.776180125,27.72232163,1.571428571,14.71428571,0,1,,,,,,,,,,,,,,,
4/15/2011,yub,7.651656315,27.6870264,2.142857143,13.85714286,0,2,,,,,,,,,,,,,,,
4/16/2011,yub,7.961180125,27.67660973,2.857142857,13.85714286,0,3,,,,,,,,,,,,,,,
4/17/2011,yub,8.660714286,27.64940476,3.714285714,14.71428571,0.32,0,,,,,,,,,,,,,,,
4/18/2011,yub,8.875,27.60470238,4.285714286,14.28571429,1.24,0,,,,,,,,,,,,,,,
4/19/2011,yub,8.732142858,27.56755952,4,14.42857143,0.04,0,,,,,,,,,,,,,,,
4/20/2011,yub,7.892857143,27.54553571,4.142857143,12.71428571,0.36,0,,,,,,,,,,,,,,,
4/21/2011,yub,7.071428571,27.54886905,3.857142857,11.42857143,1.08,0,,,,,,,,,,,,,,,
4/22/2011,yub,7.017857143,27.56571429,3.571428571,11.57142857,0.44,0,,,,,,,,,,,,,,,
4/23/2011,yub,6.660714286,27.5860119,2.857142857,11.28571429,0.2,0,,,,,,,,,,,,,,,
4/24/2011,yub,6.93452381,27.60922619,2,12.28571429,0.6,0,,,,,,,,,,,,,,,
4/25/2011,yub,7.125,27.61970238,1.857142857,13,0.24,0,,,,,,,,,,,,,,,
4/26/2011,yub,7.011904762,27.64565476,1.428571429,12.57142857,0,1,,,,,,,,,,,,,,,
4/27/2011,yub,7.482142857,27.6802381,1,13.57142857,0,2,,,,,,,,,,,,,,,
4/28/2011,yub,7.904220779,27.7125974,0,14.85714286,0,3,,,,,,,,,,,,,,,
4/29/2011,yub,8.723061359,27.73689088,0,16.42857143,0.04,0,,,,,,,,,,,,,,,
4/30/2011,yub,9.562347073,27.74349803,0.571428571,17.57142857,0,1,,,,,,,,,,,,,,,
5/1/2011,yub,10.53931395,27.74177442,1.142857143,18.71428571,0,2,,,,,,,,,,,,,,,
5/2/2011,yub,11.8666949,27.74052442,2.285714286,20.42857143,0,3,,,,,,,,,,,,,,,
5/3/2011,yub,13.5214568,27.7079649,4,22.42857143,0,4,,,,,,,,,,,,,,,
5/4/2011,yub,14.211933,27.66528633,4.857142857,23.28571429,0,5,,,,,,,,,,,,,,,
5/5/2011,yub,14.17080745,27.61721273,6,22.28571429,0,6,,,,,,,,,,,,,,,
5/6/2011,yub,13.42934783,27.5720264,6,20.85714286,0,7,,,,,,,,,,,,,,,
5/7/2011,yub,12.9992236,27.54193323,5.571428571,20.42857143,0,8,,,,,,,,,,,,,,,
5/8/2011,yub,12.47463768,27.52740683,5.714285714,19.71428571,0,9,,,,,,,,,,,,,,,
5/9/2011,yub,11.86749482,27.53187112,4.857142857,18.85714286,0.08,0,,,,,,,,,,,,,,,
5/10/2011,yub,11.45678054,27.5365735,4.142857143,18.57142857,0,1,,,,,,,,,,,,,,,
5/11/2011,yub,10.86749482,27.53127588,4,17.71428571,0,2,,,,,,,,,,,,,,,
5/12/2011,yub,9.813923396,27.5388354,3.142857143,16.57142857,0,3,,,,,,,,,,,,,,,
5/13/2011,yub,9.344767551,27.54513411,2.857142857,16.14285714,0,4,,,,,,,,,,,,,,,
5/14/2011,yub,8.530844156,27.52683442,3.285714286,14.28571429,0,5,,,,,,,,,,,,,,,
5/15/2011,yub,7.626082252,27.50760823,2.857142857,12.85714286,0.68,0,,,,,,,,,,,,,,,
5/16/2011,yub,7.143939395,27.4927868,2.571428571,12.42857143,0.16,0,,,,,,,,,,,,,,,
5/17/2011,yub,7.001082252,27.50171537,2.428571429,12.14285714,0.68,0,,,,,,,,,,,,,,,
5/18/2011,yub,7.703463204,27.51992965,2.857142857,13.14285714,0.36,0,,,,,,,,,,,,,,,
5/19/2011,yub,9.340367965,27.5202868,3.714285714,15.42857143,0,1,,,,,,,,,,,,,,,
5/20/2011,yub,10.23809524,27.51988095,4.571428571,16.28571429,0,2,,,,,,,,,,,,,,,
5/21/2011,yub,11.125,27.55261905,4.714285714,17.85714286,0,3,,,,,,,,,,,,,,,
5/22/2011,yub,10.99404762,27.57607143,4.714285714,17.28571429,0,4,,,,,,,,,,,,,,,
5/23/2011,yub,10.76785714,27.59238095,4.857142857,16.71428571,0,5,,,,,,,,,,,,,,,
5/24/2011,yub,9.955227743,27.59694099,5,15.28571429,0.36,0,,,,,,,,,,,,,,,
5/25/2011,yub,8.776656315,27.5842029,4.142857143,13.71428571,0.4,0,,,,,,,,,,,,,,,
5/26/2011,yub,7.62189441,27.56776242,3.571428571,12.42857143,0,1,,,,,,,,,,,,,,,
5/27/2011,yub,7.901656314,27.54806004,4.142857143,13,0,2,,,,,,,,,,,,,,,
5/28/2011,yub,8.282608696,27.53151242,4.857142857,13.14285714,0.44,0,,,,,,,,,,,,,,,
5/29/2011,yub,9.705227744,27.53175052,5.571428571,15.42857143,0,1,,,,,,,,,,,,,,,
5/30/2011,yub,NA,NA,NA,NA,0,2,,,,,,,,,,,,,,,
5/31/2011,yub,NA,NA,NA,NA,0,3,,,,,,,,,,,,,,,
6/1/2011,yub,NA,NA,NA,NA,0.56,0,,,,,,,,,,,,,,,
6/2/2011,yub,NA,NA,NA,NA,0.12,0,,,,,,,,,,,,,,,
6/3/2011,yub,NA,NA,NA,NA,0,1,,,,,,,,,,,,,,,
6/4/2011,yub,NA,NA,NA,NA,0.4,0,,,,,,,,,,,,,,,
6/5/2011,yub,NA,NA,NA,NA,0.2,0,,,,,,,,,,,,,,,
6/6/2011,yub,NA,NA,NA,NA,0.96,0,,,,,,,,,,,,,,,
6/7/2011,yub,NA,NA,NA,NA,0,1,,,,,,,,,,,,,,,
6/8/2011,yub,NA,NA,NA,NA,0,2,,,,,,,,,,,,,,,
6/9/2011,yub,NA,NA,NA,NA,0.04,0,,,,,,,,,,,,,,,
6/10/2011,yub,NA,NA,NA,NA,0,1,,,,,,,,,,,,,,,
6/11/2011,yub,NA,NA,NA,NA,0,2,,,,,,,,,,,,,,,
6/12/2011,yub,NA,NA,NA,NA,0,3,,,,,,,,,,,,,,,
6/13/2011,yub,NA,NA,NA,NA,0,4,,,,,,,,,,,,,,,
6/14/2011,yub,NA,NA,NA,NA,0,5,,,,,,,,,,,,,,,
6/15/2011,yub,NA,NA,NA,NA,0,6,,,,,,,,,,,,,,,
6/16/2011,yub,NA,NA,NA,NA,0,7,,,,,,,,,,,,,,,
6/17/2011,yub,NA,NA,NA,NA,0,8,,,,,,,,,,,,,,,
6/18/2011,yub,NA,NA,NA,NA,0,9,,,,,,,,,,,,,,,
6/19/2011,yub,NA,NA,NA,NA,0,10,,,,,,,,,,,,,,,
6/20/2011,yub,NA,NA,NA,NA,0,11,,,,,,,,,,,,,,,
6/21/2011,yub,NA,NA,NA,NA,0,12,,,,,,,,,,,,,,,
6/22/2011,yub,NA,NA,NA,NA,0,13,,,,,,,,,,,,,,,
6/23/2011,yub,NA,NA,NA,NA,2.26,0,,,,,,,,,,,,,,,
6/24/2011,yub,NA,NA,NA,NA,0.36,0,,,,,,,,,,,,,,,
6/25/2011,yub,NA,NA,NA,NA,0.12,0,,,,,,,,,,,,,,,
6/26/2011,yub,NA,NA,NA,NA,0,1,,,,,,,,,,,,,,,
6/27/2011,yub,NA,NA,NA,NA,0,2,,,,,,,,,,,,,,,
6/28/2011,yub,11.09213251,27.50841718,6.285714286,17.42857143,0.28,0,,,,,,,,,,,,,,,
6/29/2011,yub,12.875,27.48165476,7,20.14285714,0.36,0,,,,,,,,,,,,,,,
6/30/2011,yub,15.0952381,27.48403571,8.571428571,23.14285714,0.2,0,,,,,,,,,,,,,,,
7/1/2011,yub,17.38690476,27.50309524,10.14285714,26,0.12,0,,,,,,,,,,,,,,,
7/2/2011,yub,18.82738095,27.5247619,10.71428571,27.85714286,0.08,0,,,,,,,,,,,,,,,
7/3/2011,yub,20.125,27.53160714,11.28571429,29.85714286,0,1,,,,,,,,,,,,,,,
7/4/2011,yub,21.07142857,27.52363095,12.28571429,30.85714286,0,2,,,,,,,,,,,,,,,
7/5/2011,yub,21.5310559,27.51944617,13,31.14285714,0,3,,,,,,,,,,,,,,,
7/6/2011,yub,21.73576605,27.5178235,13.57142857,31.14285714,0,4,,,,,,,,,,,,,,,
7/7/2011,yub,21.45600414,27.51466874,13.28571429,30.71428571,0,5,,,,,,,,,,,,,,,
7/8/2011,yub,20.90838509,27.51139493,12.71428571,30,0,6,,,,,,,,,,,,,,,
7/9/2011,yub,20.2179089,27.50395445,11.85714286,29.14285714,0,7,,,,,,,,,,,,,,,
7/10/2011,yub,19.4679089,27.49335921,11.28571429,28,0,8,,,,,,,,,,,,,,,
7/11/2011,yub,18.688147,27.48556159,10.42857143,27.14285714,0,9,,,,,,,,,,,,,,,
7/12/2011,yub,17.99042443,27.48248447,9.714285714,26.28571429,0,10,,,,,,,,,,,,,,,
7/13/2011,yub,17.29166667,27.48625,9,25.42857143,0,11,,,,,,,,,,,,,,,
7/14/2011,yub,16.7797619,27.49565476,8.428571429,24.71428571,0,12,,,,,,,,,,,,,,,
7/15/2011,yub,16.68452381,27.50375,8.428571429,24.42857143,0,13,,,,,,,,,,,,,,,
7/16/2011,yub,16.80357143,27.51857143,8.571428571,24.57142857,0,14,,,,,,,,,,,,,,,
7/17/2011,yub,17.11904762,27.53166667,8.714285714,25.14285714,0,15,,,,,,,,,,,,,,,
7/18/2011,yub,17.67261905,27.53333333,9.142857143,25.85714286,0,16,,,,,,,,,,,,,,,
7/19/2011,yub,18.35714286,27.53267857,9.714285714,26.71428571,0,17,,,,,,,,,,,,,,,
7/20/2011,yub,19.04571428,27.5398,10.28571429,27.71428571,0,18,,,,,,,,,,,,,,,
7/21/2011,yub,19.80166667,27.55718095,11.14285714,28.57142857,0,19,,,,,,,,,,,,,,,
7/22/2011,yub,20.20642857,27.56527619,11.57142857,29.14285714,0,20,,,,,,,,,,,,,,,
7/23/2011,yub,20.23023809,27.5508119,11.42857143,29.42857143,0,21,,,,,,,,,,,,,,,
7/24/2011,yub,20.40285714,27.54021667,11.57142857,29.71428571,0,22,,,,,,,,,,,,,,,
7/25/2011,yub,20.48619048,27.54355,11.57142857,30.14285714,0,23,,,,,,,,,,,,,,,
7/26/2011,yub,20.64690476,27.55384762,11.71428571,30.42857143,0,24,,,,,,,,,,,,,,,
7/27/2011,yub,20.86904762,27.55696429,12,30.57142857,0,25,,,,,,,,,,,,,,,
7/28/2011,yub,20.99404762,27.54619048,12.14285714,30.85714286,0,26,,,,,,,,,,,,,,,
7/29/2011,yub,21.26785714,27.54779762,12.28571429,31.14285714,0,27,,,,,,,,,,,,,,,
7/30/2011,yub,21.65476191,27.55821428,12.71428571,31.42857143,0,28,,,,,,,,,,,,,,,
7/31/2011,yub,21.73809524,27.55648809,12.71428571,31.57142857,0,29,,,,,,,,,,,,,,,
8/1/2011,yub,21.52380952,27.55410714,12.57142857,31,0,30,,,,,,,,,,,,,,,
8/2/2011,yub,21.02846791,27.55505694,12,30.57142857,0,31,,,,,,,,,,,,,,,
8/3/2011,yub,20.53442029,27.5544617,11.28571429,30.14285714,0,32,,,,,,,,,,,,,,,
8/4/2011,yub,20.24275362,27.55469979,11,29.71428571,0,33,,,,,,,,,,,,,,,
8/5/2011,yub,19.91951346,27.54573758,10.85714286,29.57142857,0,34,,,,,,,,,,,,,,,
8/6/2011,yub,19.72903727,27.53288044,10.71428571,29.42857143,0,35,,,,,,,,,,,,,,,
8/7/2011,yub,19.72308489,27.52710663,10.71428571,29.28571429,0,36,,,,,,,,,,,,,,,
8/8/2011,yub,19.48266045,27.52193841,10.71428571,29,0,37,,,,,,,,,,,,,,,
8/9/2011,yub,19.09135611,27.45212474,10.85714286,27.85714286,0,38,,,,,,,,,,,,,,,
8/10/2011,yub,18.30961007,27.39829538,10.85714286,26.71428571,0,39,,,,,,,,,,,,,,,
8/11/2011,yub,15.7084196,27.3988668,9,23.57142857,0,40,,,,,,,,,,,,,,,
8/12/2011,yub,12.97808833,27.44169807,6.857142857,20,0,41,,,,,,,,,,,,,,,
8/13/2011,yub,10.53761214,27.50717426,5.142857143,16.85714286,0,42,,,,,,,,,,,,,,,
8/14/2011,yub,NA,NA,NA,NA,0,43,,,,,,,,,,,,,,,
8/15/2011,yub,NA,NA,NA,NA,0,44,,,,,,,,,,,,,,,
8/16/2011,yub,NA,NA,NA,NA,0,45,,,,,,,,,,,,,,,
8/17/2011,yub,NA,NA,NA,NA,0,46,,,,,,,,,,,,,,,
8/18/2011,yub,NA,NA,NA,NA,0,47,,,,,,,,,,,,,,,
8/19/2011,yub,NA,NA,NA,NA,0,48,,,,,,,,,,,,,,,
8/20/2011,yub,NA,NA,NA,NA,0,49,,,,,,,,,,,,,,,
8/21/2011,yub,NA,NA,NA,NA,0,50,,,,,,,,,,,,,,,
8/22/2011,yub,NA,NA,NA,NA,0,51,,,,,,,,,,,,,,,
8/23/2011,yub,NA,NA,NA,NA,0,52,,,,,,,,,,,,,,,
8/24/2011,yub,NA,NA,NA,NA,0,53,,,,,,,,,,,,,,,
8/25/2011,yub,NA,NA,NA,NA,0,54,,,,,,,,,,,,,,,
8/26/2011,yub,NA,NA,NA,NA,0,55,,,,,,,,,,,,,,,
8/27/2011,yub,NA,NA,NA,NA,0,56,,,,,,,,,,,,,,,
8/28/2011,yub,NA,NA,NA,NA,0,57,,,,,,,,,,,,,,,
8/29/2011,yub,NA,NA,NA,NA,0,58,,,,,,,,,,,,,,,
8/30/2011,yub,NA,NA,NA,NA,0,59,,,,,,,,,,,,,,,
8/31/2011,yub,NA,NA,NA,NA,0,60,,,,,,,,,,,,,,,
9/1/2011,yub,NA,NA,NA,NA,0,61,,,,,,,,,,,,,,,
9/2/2011,yub,NA,NA,NA,NA,0,62,,,,,,,,,,,,,,,
9/3/2011,yub,NA,NA,NA,NA,0,63,,,,,,,,,,,,,,,
9/4/2011,yub,NA,NA,NA,NA,0,64,,,,,,,,,,,,,,,
9/5/2011,yub,NA,NA,NA,NA,0,65,,,,,,,,,,,,,,,
9/6/2011,yub,NA,NA,NA,NA,0,66,,,,,,,,,,,,,,,
9/7/2011,yub,NA,NA,NA,NA,0,67,,,,,,,,,,,,,,,
9/8/2011,yub,NA,NA,NA,NA,0,68,,,,,,,,,,,,,,,
9/9/2011,yub,NA,NA,NA,NA,0,69,,,,,,,,,,,,,,,
9/10/2011,yub,NA,NA,NA,NA,0,70,,,,,,,,,,,,,,,
9/11/2011,yub,NA,NA,NA,NA,0,71,,,,,,,,,,,,,,,
9/12/2011,yub,NA,NA,NA,NA,0,72,,,,,,,,,,,,,,,
9/13/2011,yub,NA,NA,NA,NA,0,73,,,,,,,,,,,,,,,
9/14/2011,yub,NA,NA,NA,NA,0,74,,,,,,,,,,,,,,,
9/15/2011,yub,NA,NA,NA,NA,0,75,,,,,,,,,,,,,,,
9/16/2011,yub,NA,NA,NA,NA,0,76,,,,,,,,,,,,,,,
9/17/2011,yub,NA,NA,NA,NA,0,77,,,,,,,,,,,,,,,
9/18/2011,yub,NA,NA,NA,NA,0,78,,,,,,,,,,,,,,,
9/19/2011,yub,NA,NA,NA,NA,0,79,,,,,,,,,,,,,,,
9/20/2011,yub,NA,NA,NA,NA,0,80,,,,,,,,,,,,,,,
9/21/2011,yub,NA,NA,NA,NA,0,81,,,,,,,,,,,,,,,
9/22/2011,yub,NA,NA,NA,NA,0,82,,,,,,,,,,,,,,,
9/23/2011,yub,NA,NA,NA,NA,0,83,,,,,,,,,,,,,,,
9/24/2011,yub,NA,NA,NA,NA,0,84,,,,,,,,,,,,,,,
9/25/2011,yub,NA,NA,NA,NA,0,85,,,,,,,,,,,,,,,
9/26/2011,yub,NA,NA,NA,NA,0,86,,,,,,,,,,,,,,,
9/27/2011,yub,NA,NA,NA,NA,0,87,,,,,,,,,,,,,,,
9/28/2011,yub,NA,NA,NA,NA,0,88,,,,,,,,,,,,,,,
9/29/2011,yub,NA,NA,NA,NA,0,89,,,,,,,,,,,,,,,
9/30/2011,yub,NA,NA,NA,NA,0,90,,,,,,,,,,,,,,,
10/1/2011,yub,NA,NA,NA,NA,0,91,,,,,,,,,,,,,,,
10/2/2011,yub,NA,NA,NA,NA,0,92,,,,,,,,,,,,,,,
10/3/2011,yub,NA,NA,NA,NA,0,93,,,,,,,,,,,,,,,
10/4/2011,yub,NA,NA,NA,NA,0,94,,,,,,,,,,,,,,,
10/5/2011,yub,NA,NA,NA,NA,1.44,0,,,,,,,,,,,,,,,
10/6/2011,yub,NA,NA,NA,NA,1,0,,,,,,,,,,,,,,,
10/7/2011,yub,NA,NA,NA,NA,0.16,0,,,,,,,,,,,,,,,
10/8/2011,yub,NA,NA,NA,NA,0.08,0,,,,,,,,,,,,,,,
